,DHSID,LAT_GPS,LON_GPS,CLUSTNUM,URBAN_RURA,wealth_index,education_completed_yrs,electricity_access,RADIUS(KM)
1127,PH201700000165,8.73325004673,125.659973879,165.0,R,-58230.608695652176,8.565217391304348,0.8260869565217391,10
1128,PH201700000166,9.05648737174,125.558922669,166.0,R,28738.727272727272,9.363636363636363,0.8636363636363636,10
1129,PH201700000167,9.08018839873,125.543351369,167.0,R,-40092.84,9.12,0.8,10
1130,PH201700000168,9.25161198938,125.560389162,168.0,U,-66313.2,5.8,1.0,2
1131,PH201700000169,8.96957719136,125.340695482,169.0,U,88146.16666666667,11.791666666666666,1.0,2
1133,PH201700000171,8.72223063035,125.595686445,171.0,R,-58967.86363636364,7.409090909090909,0.9545454545454546,10
1134,PH201700000172,8.486732387,125.858724161,172.0,U,-25267.875,8.291666666666666,0.8333333333333334,2
1135,PH201700000173,8.45441663822,125.772253861,173.0,R,-49397.857142857145,8.857142857142858,1.0,10
1136,PH201700000174,8.8781392524,125.850056334,174.0,R,-70209.5,5.458333333333333,0.625,10
1137,PH201700000175,8.19268585834,125.800041001,175.0,R,-66833.24,6.84,0.8,10
1138,PH201700000176,8.0866372597,126.00635177,176.0,R,-37525.84,8.84,0.88,10
1139,PH201700000177,8.03636692621,125.916773009,177.0,U,-90917.04545454546,7.409090909090909,0.5909090909090909,2
1140,PH201700000178,8.70567069393,125.751666284,178.0,U,-13688.192307692309,8.76923076923077,0.9615384615384616,2
1141,PH201700000179,8.41686260788,125.796495207,179.0,R,-89479.30434782608,7.521739130434782,0.6521739130434783,10
1142,PH201700000180,8.39099587334,125.798855409,180.0,R,-84832.16666666667,6.333333333333333,0.75,10
1143,PH201700000181,8.39067092201,126.004235106,181.0,R,40192.125,10.333333333333334,0.9583333333333334,10
1145,PH201700000183,8.11469440885,125.940242994,183.0,R,-103741.09523809524,7.190476190476191,0.5238095238095238,10
1146,PH201700000184,10.3132624364,125.551620213,184.0,R,-20564.32,8.32,0.92,10
1147,PH201700000185,10.0128241086,125.579397369,185.0,R,16875.0,9.434782608695652,0.9565217391304348,10
1149,PH201700000187,10.0873777233,125.585437623,187.0,R,-49910.705882352944,6.352941176470588,0.9411764705882352,10
1150,PH201700000188,10.0084029286,125.57173359,188.0,U,41035.5652173913,9.565217391304348,1.0,2
1151,PH201700000189,9.94801617563,125.552784019,189.0,R,-40840.79166666666,5.666666666666667,1.0,10
1152,PH201700000190,10.1769771856,125.550041967,190.0,R,-15624.952380952382,9.285714285714286,0.9047619047619048,10
1153,PH201700000191,9.99764318449,125.601238646,191.0,R,2995.7391304347825,8.217391304347826,0.9130434782608696,10
1155,PH201700000193,10.0672942261,125.597925723,193.0,R,-3157.35,6.35,0.95,10
1156,PH201700000194,10.1107572197,125.50748318,194.0,R,-80046.53846153847,4.615384615384615,0.7692307692307693,10
1158,PH201700000196,9.79256490934,125.490207577,196.0,U,71349.03846153847,10.423076923076923,0.9615384615384616,2
1159,PH201700000197,9.76368330052,125.494032372,197.0,R,31037.45833333333,10.208333333333334,0.9583333333333334,10
1160,PH201700000198,9.74868140217,125.52112666,198.0,R,-38080.03703703704,7.148148148148148,0.8888888888888888,10
1161,PH201700000199,9.88979297347,126.105683041,199.0,R,-36636.17391304348,7.043478260869565,1.0,10
1162,PH201700000200,9.5416186199,125.565754052,200.0,R,-28877.83333333333,9.166666666666666,0.9583333333333334,10
1163,PH201700000201,9.69739217678,125.589144746,201.0,R,-22545.846153846152,9.346153846153848,0.9615384615384616,10
1164,PH201700000202,9.78889814088,125.495246043,202.0,U,76361.24137931035,12.20689655172414,0.9655172413793104,2
1165,PH201700000203,9.79602756571,125.466835256,203.0,R,24731.16,11.28,0.96,10
1166,PH201700000204,9.77228274283,126.123101188,204.0,R,-17016.869565217392,7.608695652173913,0.9565217391304348,10
1167,PH201700000205,9.5408663318,125.558357994,205.0,R,23166.5,12.708333333333334,1.0,10
1168,PH201700000206,9.62030941705,125.513024324,206.0,R,-15441.692307692309,7.846153846153846,0.9230769230769232,10
1169,PH201700000207,9.48720454402,125.762723627,207.0,R,-46505.25,6.708333333333333,0.9166666666666666,10
1170,PH201700000208,9.01652567378,126.230449273,208.0,U,-3415.9166666666665,9.958333333333334,0.875,2
1171,PH201700000209,8.91443720093,125.973521499,209.0,R,-34717.5,7.2,0.95,10
1172,PH201700000210,8.89059273789,126.312906075,210.0,R,-14565.894736842103,8.526315789473685,0.8947368421052632,10
1173,PH201700000211,8.17414178041,126.346914151,211.0,U,89604.58333333333,11.708333333333334,1.0,2
1174,PH201700000212,8.69415165038,126.115804894,212.0,U,-56128.84,5.92,0.84,2
1175,PH201700000213,8.50171989104,126.338733522,213.0,R,-78757.85714285714,5.571428571428571,0.9047619047619048,10
1176,PH201700000214,9.04343280234,126.207610217,214.0,R,15775.35,9.9,1.0,10
1177,PH201700000215,9.20956228624,126.034055869,215.0,R,-58412.04347826087,7.3478260869565215,0.9130434782608696,10
1178,PH201700000216,8.90911406504,126.277502185,216.0,R,-41202.7,7.2,1.0,10
1179,PH201700000217,8.5335755985,126.124537799,217.0,U,62558.0,10.44,0.96,2
1180,PH201700000218,8.50176664257,126.239084273,218.0,R,-53293.333333333336,6.458333333333333,0.9166666666666666,10
1181,PH201700000219,8.42398361161,126.285734746,219.0,R,-99744.25,7.625,0.7916666666666666,10
1182,PH201700000659,13.4721920052,122.034071609,659.0,R,104704.55555555556,12.944444444444445,0.9444444444444444,10
1183,PH201700000660,13.4457166092,121.858361985,660.0,R,-514.7916666666666,13.583333333333334,0.9166666666666666,10
1184,PH201700000661,13.530697642,122.131369444,661.0,R,1959.04,8.72,0.84,10
1185,PH201700000662,13.4347622295,121.840916636,662.0,R,18680.434782608696,9.434782608695652,0.9565217391304348,10
1186,PH201700000663,13.2634457676,121.983538857,663.0,R,-32068.545454545456,7.818181818181818,0.8636363636363636,10
1187,PH201700000664,13.3357910384,122.0535393,664.0,R,18689.565217391304,7.086956521739131,0.9130434782608696,10
1188,PH201700000665,13.4683901786,121.838170576,665.0,R,75710.19047619047,9.38095238095238,0.9523809523809524,10
1189,PH201700000666,13.5297378761,121.880974692,666.0,R,-18297.75,7.8,0.75,10
1190,PH201700000667,13.4866666069,121.937200793,667.0,R,-3867.227272727273,9.727272727272728,0.8636363636363636,10
1191,PH201700000668,13.4468566947,121.821556589,668.0,R,75165.91304347826,11.08695652173913,1.0,10
1192,PH201700000669,13.2421861717,121.96218747,669.0,R,9491.823529411764,9.529411764705882,0.9411764705882352,10
1193,PH201700000670,13.3608912636,122.123075017,670.0,R,-17527.739130434784,6.608695652173913,0.8260869565217391,10
1194,PH201700000671,13.2301626648,120.595283021,671.0,R,37294.9,8.8,0.95,10
1195,PH201700000672,13.2196102379,120.65344501,672.0,U,-74636.04761904762,5.285714285714286,0.6666666666666666,2
1196,PH201700000673,13.0193773295,120.806273927,673.0,U,-36011.125,7.25,0.875,2
1197,PH201700000674,12.3764744108,121.068533337,674.0,U,22624.869565217392,10.26086956521739,0.9565217391304348,2
1198,PH201700000675,12.3827694362,121.031434819,675.0,U,-6540.0,8.458333333333334,0.875,2
1199,PH201700000676,12.285439991,121.124258826,676.0,U,-51691.333333333336,7.047619047619048,0.7619047619047619,2
1200,PH201700000677,12.8627477862,120.816393097,677.0,R,-21793.5,7.791666666666667,0.9166666666666666,10
1201,PH201700000678,12.7215277749,120.854296324,678.0,U,8735.59090909091,9.409090909090908,0.8636363636363636,2
1202,PH201700000679,12.9455214918,120.909369537,679.0,U,-76072.0625,5.25,0.625,2
1203,PH201700000680,12.5087265685,120.954944827,680.0,R,-66426.09523809524,6.0,0.7619047619047619,10
1204,PH201700000681,12.429399359,121.004801914,681.0,U,-58264.17391304348,7.608695652173913,0.7391304347826086,2
1205,PH201700000682,12.3769501384,121.248201983,682.0,R,-168131.0,2.210526315789474,0.0526315789473684,10
1206,PH201700000683,13.4068631614,121.211216279,683.0,R,36101.88461538462,11.26923076923077,1.0,10
1207,PH201700000684,13.2547751112,121.258209816,684.0,R,14684.391304347826,9.130434782608695,1.0,10
1208,PH201700000685,13.4145682666,121.177303028,685.0,R,27825.81818181818,9.590909090909092,0.9090909090909092,10
1209,PH201700000686,12.9600582285,121.486539526,686.0,R,-20671.91304347826,7.695652173913044,0.8695652173913043,10
1210,PH201700000687,12.5922481142,121.515873194,687.0,U,-16658.46153846154,8.692307692307692,0.9615384615384616,2
1211,PH201700000688,12.874923651,121.46611757,688.0,R,-42154.40909090909,8.409090909090908,0.9545454545454546,10
1212,PH201700000689,13.1405844935,121.253709108,689.0,R,70717.86956521739,11.434782608695652,1.0,10
1213,PH201700000690,13.4237544753,121.001075393,690.0,R,-3298.4444444444443,8.277777777777779,0.9444444444444444,10
1214,PH201700000691,13.4059477646,121.162405526,691.0,U,83983.28571428571,12.952380952380953,1.0,2
1215,PH201700000692,12.7327658902,121.485354098,692.0,R,54882.181818181816,11.818181818181818,1.0,10
1216,PH201700000693,12.5875593524,121.494428294,693.0,R,-1231.5,9.636363636363637,0.9545454545454546,10
1217,PH201700000694,12.6082243574,121.544482037,694.0,R,-62951.73333333333,8.6,0.8666666666666667,10
1218,PH201700000695,9.79471169494,118.72889613,695.0,U,-11944.0,13.333333333333334,1.0,2
1219,PH201700000696,9.78182070263,118.74081487,696.0,U,70876.33333333333,11.0,1.0,2
1220,PH201700000697,9.78150040615,118.718186877,697.0,U,23508.4,11.4,0.9333333333333332,2
1221,PH201700000698,9.99895592839,118.773912341,698.0,R,-29987.9375,8.9375,1.0,10
1222,PH201700000699,9.74065024029,118.764655725,699.0,U,121195.9411764706,13.235294117647058,1.0,2
1223,PH201700000700,9.7376324926,118.756549519,700.0,U,76570.84210526316,12.736842105263158,1.0,2
1224,PH201700000701,9.73033439846,118.752636947,701.0,U,7417.7692307692305,11.23076923076923,1.0,2
1225,PH201700000702,9.73263414087,118.732776556,702.0,R,-48427.94117647059,8.529411764705882,0.8823529411764706,10
1226,PH201700000703,10.5331016473,119.259594076,703.0,U,11391.545454545454,8.590909090909092,0.9545454545454546,2
1227,PH201700000704,10.499191883,119.864072523,704.0,R,-93587.28571428572,8.428571428571429,0.8095238095238095,10
1228,PH201700000705,11.1045144955,119.463799874,705.0,R,-65852.86956521739,7.956521739130435,1.0,10
1229,PH201700000706,9.24069035538,117.99718948,706.0,U,44148.705882352944,12.823529411764708,1.0,2
1230,PH201700000707,8.75801220268,117.686375195,707.0,R,-98497.06666666668,4.4,0.4,10
1231,PH201700000708,8.66991478112,117.537491417,708.0,R,-116705.52173913045,4.130434782608695,0.4347826086956521,10
1232,PH201700000709,11.2146881734,119.466245436,709.0,R,-39132.27777777778,6.777777777777778,0.8333333333333334,10
1233,PH201700000710,11.9557805012,120.236963644,710.0,R,-130526.5,4.2727272727272725,0.4545454545454545,10
1234,PH201700000711,11.0135744844,119.411715107,711.0,R,-79704.25,9.1,0.65,10
1235,PH201700000712,8.87442170193,117.885839081,712.0,U,-114376.2,8.44,0.44,2
1236,PH201700000713,8.53461805222,117.425850959,713.0,U,122956.1304347826,11.73913043478261,1.0,2
1237,PH201700000714,9.20108380864,117.930622011,714.0,U,-154460.33333333334,6.388888888888889,0.5555555555555556,2
1238,PH201700000715,12.3754635695,122.015710847,715.0,R,17910.6,10.8,0.88,10
1239,PH201700000716,12.2857629637,122.056379695,716.0,R,-21862.954545454544,9.0,0.8181818181818182,10
1240,PH201700000717,12.3786946643,121.957575922,717.0,R,-32838.142857142855,9.0,0.8095238095238095,10
1241,PH201700000718,12.3129503699,122.604820612,718.0,R,31208.82608695652,11.565217391304348,0.9565217391304348,10
1242,PH201700000719,12.4730116019,122.519149652,719.0,R,-65920.95652173914,8.0,0.9130434782608696,10
1243,PH201700000720,12.4821483659,122.518440114,720.0,R,-51405.69565217391,8.26086956521739,0.8695652173913043,10
1244,PH201700000721,12.3806820059,121.947158065,721.0,R,104390.26086956522,13.956521739130435,1.0,10
1245,PH201700000722,12.48041205,122.014801244,722.0,R,21862.52,10.2,1.0,10
1246,PH201700000723,12.3321124852,121.948492001,723.0,R,9674.04347826087,9.782608695652174,0.9565217391304348,10
1247,PH201700000724,12.8251628522,122.082036327,724.0,R,-66466.27272727272,8.090909090909092,0.7727272727272727,10
1248,PH201700000725,12.5065134138,122.30896222,725.0,R,-48710.7037037037,9.592592592592592,1.0,10
1249,PH201700000726,12.3596170781,122.64182335,726.0,R,-59945.208333333336,7.375,0.875,10
